text,label,source
"I kind of feel you, I am a junior which is supposedly to be the hardest grade in high school doing running start college classesdual enrollment and I have mid terms next week and I am shaking like a dog. I want to get good grades, but its hard you know. Why does the education system highlight on grades and that tests depict your future. Why not showing hard work, doesnt matter what grade, but how much effort you put in and understand... But anyways, I am just here to tell you that youre not alone, no ones alone, just remember that Im proud of you. You got this!",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
A FRESHMAN IN HIGHSCHOOL... your lucky I wish I was in highschool this college work is a million times worse,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"SAME i can relate because im also a high school freshman. Ive NEVER been more stressed out than I am now, this entire month of January has just been a train wreck, I'm stressed 247, i feel this weight on my shoulders 247, therea no escape. Especially this week and last week, i don't think there's been a single second where i didnt feel like i was caring a brick of stress on my back. Honestly, I'm literally in tears because of the stress too. I cry myself to sleep every night because of the stress, its like a headache that wont go away. Ive probably broken into tears at least twice a day this week, school and stress is honestly affecting my mental health like it never has before. and this is only my FRESHMAN YEAR... ..... This is truly my lowest point, i cant take it any more, but schools and parents and teachers never think of a students mental health....",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Same I am so behind in online school and Ive never been this behind,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Ravana v chill, some people might find it more difficult than you. Everyone has a different level of understanding. Some things you might find easy, others don't. It's different for everybody. Besides I would'nt consider high school easy, no matter what grade. Freshman year yes, is the easier year of high school. But that doesn't mean it easy. Especially for freshmen.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"An advice please do not set a goal of being a perfect student. Being perfect does not guarantee a road to happiness, and often it backfires. Have little goals for yourself, dont ever sacrifice sleep, and eat well! Your goal should be trying your best to understand the material! Youre not a failure and Im sure you just need some time to adjust to the high school life. Hang in there!",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Ravana v not for freshmen it's not. Now tell me did you find your freshman year of high school easy when you were a freshman? let's say you were an 8th grader, you would be able to solve 5th grade math easily. That's because 5th grade math is below your level. But for a 5th grader, 5th grade math is at their level so they would find it more difficult.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
You are not a failure! This work and school life is hard and youre definitely not alone! Trust me teachers themselves have tried to blame us for not doing well when were trying but its really too much sometimes. And LITERALLY I do homework almost until I sleep. Its so unfair and it makes me kind of tired of life.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Hey you're not a failure the school system is,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I am beyond stressed everyday even though Im barley in 7th grade I have so many test to study for and dont even know where to start. My goal is always to get all As but I am having a hard time in class because my teacher doesnt know how to control my class mates which effects my learning I feel so overwhelmed all time even when I try not stressing I always catch myself over studying.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"victoriarosales966 hey, school is gonna get a lot harder in high school so I wouldnt worry about 7th grade I was rlly stressed in 7th grade too, but that was all for nothing because middle school grades dont count towards college or anything. Its just getting you prepared for high school. So if I were you, I would just take it easy and aim for As and Bs and a few Cs, cause it wont matter at all in the long run",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I'm in middle school and I was literally on the verge of tears when I was doing an activity live in online class. There was a time limit and I couldn't even think of anything to present since we needed to present it. I was about to cry but I didn't have enough time to show emotions since I was distracted in the schoolworks. This isn't even our real class since it has only been 3 times we facetimed. I can't imagine what the real classes will look like. It's gone to the point where I don't have a big appetite even when I smell my favorite food. I don't get enough sleep since i have to wake up early. I don't have someone to rely on since all of my friends go to school too. I wish I could do something to end this but since it's school i don't have any power whatsoever. My head hurts so much and I can't do anything about it.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Youre not failure love 3 youre doing great and Im proud of you,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"im a freshman too and i feel the exact same. i am an A student but being in hs i realize middle school was easy and i just feel helpless idk how to study, or get through my big workload productively and its stressing me out. im making my plans to talk to my counselors and my mom for toolsadvice. hopefully it helps.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"locdnloaded09 hey, Im a senior in high school now time flies, crazy and just know that once your in junior year it starts to get better. Senior year is SO fun and once your a senior you start to realize that even though there were bad parts of high school, theres also a lot of good ones that youll miss a lot. Best of luck to you",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
oh no! Speak positive words. You are not a failure my friend.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"byeteaching ok a little second part to my first reply. I've been reading some of the other replies, and honestly it feels good to know that I'm not alone with struggling with all this school and stress. But i just want to say school isn't the only thing that's stressful, so while it is commonly said that freshman year is the easiest year of high school, school isn't the only thing that makes life stressful. So like a third grader could be really stressed about something nonschool related and to them it could add up to the amount of stress say an eight grader feels, that's all . i think that's the case for me, its not just school stressing me out, its all the stuff happening outside of school PLUS school that makes this month in particular so stressful",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
....Wait till u enter college my friend. Thats where the real shit happens,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"TobyJones69 doesnt it depend on what college you go to? Im going to go to an art college so I will be doing art which I love, so I think college will be easier",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
im only in 6th grade but they gave us this forty question assignment and its just the first for days of school and im crying i have 20 questions left and its due to tomorrow and im in advanced class and always get good grades,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"gojo3954 I mean kinda, I just got used to the work Im not as stressed as I was last year though",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"also remember that there are millions of students who bring straight A's and still never get into good colleges. Sure, you shouldn't be failing ur classes, but ur goal should be to stand out. You can get a couple of B's, but if you also to internships, research, extracurricular activities, volunteering, etc, then theres a much higher chance to get into a good college.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"This is so true I'm already getting sick of my 1st quarter.. I can't spend my time on my familyfriends because of stress,too much thinking to my grades,having out of control attitude,and I can't sleep wisely cause of thinking too much on small things. I don't want to disappoint my parents because of my grades I don't want to get embarrassed by my family also I'm still having a depression since april and I'm trying to get rid of it We have so many problems that I can't even focus to my school works cause of thinking to small things My heart always rushed everytime I go to school And I'm always feeling down when my grades are low. When my classmates look at me I feel like they were disgusted to me. I also shakes everytime I take a test or writing some things I hope I can get rid of it.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Its okay you are not a failure ... you took appropriate steps to deal with the stress u were facing,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"hana.hashani Im a senior in high school now haha, and damn. Its been ups and downs, this year being the easiest. Sophomore year was hell too, junior year wasnt as bad but got bad at some points, and senior year has been a breeze, although now that Im going into semester two the work is loading up again and Im not used to it since semester one was so easy. In sophomore year I figured out that I have ADHD which is whats causing me so much trouble with my work. But gosh, it was bad in freshman year, its so much better now",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
If you didn't have 8 hours of hw a day you would be not as stressed. Are you taking regular high school classes or APHonors classes?,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"School Make sure you buy the right foods and eat your three meals. Also school Semester tuition cost 10k, textbooks 300 each",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"exactly, in health my teacher was teaching us all about the importance of good mental and physical health, but then that same day my school gave me 3 important tests to study for the next day, a history assignment that took me 2 hours to do, a recording i had to do in band where i didn't know how to play anything, an hour of math problems, and an essay i had to start.... so much for mental health",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"School, the ultimate hypocrite",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
its Lexi so you dont care to figure out why were stressed out? Just be stressed out and deal with it with no resolve?,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"School was about learning when men ran them, now its feminized",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
User18dog uh schools are still running by mem mostly,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I can barely get out of bed at this point and Ive missed school twice already and the stress is honestly making me want to stop altogether,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I was abt to go to sleep bc I finished all my work then this reminded me I have a test I need to study for,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Hahahahaha I have an exam tomorrow and I'm crying,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Same for me i have a test tomorrow like i just wanna cry out of stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
mine is Time for my first day of school,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
martinrosol7719 this is youtube not school my guy,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"The problem is that whenever I watch any motivational video, i follow it for a few days and then again follow the same old routine . How do I Motivate Myself? Tell me some ideas.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"I'm taking online classes this year, college classes are fine, but I'm still in highschool college concurrent classes and I get stressed to the point where I just give up and do it at the last second",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
This helped me out a lot. Studying chemical engineering has gotten me so stressed out that my mind and body started to crumble. The feeling of overwhelm of the things to do and the pressure to see friends. I started to wonder if im gettin super ill but in reality stress started to cause all sorts of physical and mental symptoms and I realised that something needed to be done. So thank you for this insightful video!,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"After graduating to middle school, I've been terribly stressed I live in Hong Kong, and my Chinese is horrible. about doing Chinese assignments...",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Lmao, Im so stressed I feel nauseous and I cant get my homework done",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Me ahh let's play a game School so you have chosen for death Me .NANI. stressed,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
bruh you have 4 classes i have 7 and every one of my teachers act like they arn't aware of the others existence and im suppost to be doing my work but im on youtube cuz im so stressed also i feel like im going to throw up.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
My stomach feels empty I have a headache and I'm worried about an assignment anyone else? I'm forced to dance in school,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I'm failing one class and that one class is very stressful especially with the stack of homework assignments I have to do and test.. so thanks for the video,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Im so stressed with getting a nonA grade in school right now I was breathing fast and crying. Im a bit better now, still crying.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"distanced learning sucks. I already struggle with learning math in school but now through a screen where I cant get one on one help, Im done for. My first test is this tomorrow and I cannot even pass the practice test",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
bloody hell none of them workd i cant deal with stress this is fuck up my life,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
This video reminds me of the school stress and stresses me even more,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Wow, its crazy to see how much stress can have on your mental and physical health! We got really into stoic philosophy lately and we discovered some super practical tips to lead a less stressful life! We actually made a video about it on our channel, hope it can help destress and also make you laugh",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Haha we totally feel you We also made a video on 5 hacks to reduce stress...if your sanity is ever out of wack we hope our videos help and make you smile at the same time,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Me too. I can't get my homework done because of my laptop constantly lagging and poor connection. I have no phone and my tablet, my only hope, stuck at one app I can't even restart it.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"exactly, ive NEVER been more stressed as i am right now, never. I don't want to get into why because its too long but the main reason is obviously school, and also i play flute and I'm stressed about something regarding to that. But there's just this huge weight on my shoulders, but the difference is this stress and weight on my shoulders doesn't go away. Its been with me this entire month of January, I've been stressed 247, from the moment i wake up to the time i go to sleep. I cant sleep at night because of this stress, it feels like a headache that wont go away. This stressed feeling never goes away, i don't remember the last time i wasn't stressed at this point, its honestly affecting my mental health. But schools, and teachers, and parents never care about that. They just care about us being working robots who end up getting in an Ivy League.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
That keeps on happening to me as well. I tell myself that Ill do it in an hour than in two hours then next thing I know its the next day and work keeps piling up. I have so many late assignments I dont know what to start on first.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
kjyomi man it's really hard to focus on online class.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I'm just lazy but the guilt is stressful too so...,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Sad thing is my usb to do a homework dissapears, plus there are alot of assignment but i don't do that. Im regretting it. what should i do",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Me too I have exams this week and I'm so overwhelmed and stressed that I keep reading stuff without understanding I'm so stressed I cannot even cry to let it out,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"This is literally me. I feel nauseous, dizzy, pressured that I lost will in doing anything and would rather stare at my phone all day long",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Same I literally cant with school anymore and I can tell Im getting really close to my breaking point but I cant stop because if I miss another day I lose more credit,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Amerie, Develop your mental muscles. Be assertive. Never say Yes when you want to say No. Do public speaking courses as soon as possible. Build your confidence. Avoid comparing with others. Your breath is directly related to your mind brain causing negative thoughtsanxietystress. For a relaxed life sit on a chair, back erect, hands on lap with palms upwards, eyes closed, be still and observe your natural incomingoutgoing breath at the entrance of the nostrils for around 510 minutes or more. Be as still as possible. Slowly negative thoughts will reduce and relax the mind. Patience is needed. During your daily activity keep observing your breath consciously. Do the above meditation daily to feel relaxed. Best wishes. Shyaaam Sir. Counsellor.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
This video gave me stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I dont know why do we study I mean when we will die will we take physics or chemistry and maths with us like forgive us students,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Fucking just drop out of school you dont need shitty college to get a decent job,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I'm procrastinating right now to watch this...,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"These are great, thanks. However a lot of those tips havent worked for me since I have depression and anxiety. I was wondering if you could make a video about managing stress while suffering from depression and how to be productive in medschool while coping with depression. I mean, is it even possible?",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"So basically this man feels stress and then is like ok self, time for a pep talk",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Can you please do a video about affording life in medical school?,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Hey I want to be a specialist in cardiology, how do you get ready or get used to the medical environment in middle school?",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Thanks a lot for excellent ideas which works like a Fighter against the stress. From,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Being from Germany, its quite interesting to me that your med school is only 4 years long. Here its 6 years Im about to end my first year atp. Could anyone briefly go over the main training you do throughout those 4 years?",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
i am still stressed,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Who's watching this while being crippled with stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I've literally made a 3 page Google doc outline summerizing most of your videos that I've watched and I can't wait to ace sophomore year of college!,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
The test self talk thing helped me soo much i would love to take such a positive excited approach to studying tsym,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
idontwannatalkaboutit8660 OMG SAME LEGIT SCHOOL PUTS SO MUCH FRICKEN WORK FOR ONLINE SCHOOL AND IF I DONT SEND THEM ALL IN BY THIS WEEK THEN THEY WILL REPORT ME TO THE HEAD AND IM WORKING DAY AND NIGHT!!!,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"idontwannatalkaboutit8660 its been 5 years, but wherever you are now, I hope all is good for you! Hows your life been? Have you found balance? I am currently undergoing a very stressful period",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
i'm so stressed to the point where I cant breath properly,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I am in stress right now,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"annatjieroets8372 If stress affects your physical health visit a good psychologist. Heal yourself. Your breath is directly related to your mind brain causing negative thoughtsanxietystress. For a relaxed life sit on a chair, back erect, hands on lap with palms upwards, eyes closed, be still and observe your natural incomingoutgoing breath at the entrance of the nostrils for around 510 minutes or more. Be as still as possible. Slowly negative thoughts will reduce and relax the mind. Patience is needed. During your daily activity keep observing your breath consciously. Do the above meditation daily to feel relaxed. Positive affirmations for 510 minutes before sleep also gives quick relief. Best wishes. Shyaaam Sir. Counsellor.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Stress is making me want to end it all,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Me I am very stressed with school rn,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Im literally at 3 am studying alone and about to lose my mind,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I got a horrible grade on my poetry test and Im so scared and stressed that when my mom finds out shes going to kill me,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
SO MUCH STRESS I MADE A LIST AND ALL THE STRESSFUL SITUATIONS LITERALLY ADDED UP TO 20,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Yeah... I've to study 12 hours starting tomorrow with 3 tests each day. I feel like I'm gonna die,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Haha I just finished working on homework for 5 hours straight and I still have stuff to do...it's due in two hours...and I'm watching this bc it's stressing me out...but also not doing it is stressing me out.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Taqiyyah, Heal yourself with determination. Your breath is directly related to your mind brain causing negative thoughtsanxietystress. For a relaxed life sit on a chair, back erect, hands on lap with palms upwards, eyes closed, be still and observe your natural incomingoutgoing breath at the entrance of the nostrils for around 510 minutes or more. Be as still as possible. Slowly negative thoughts will reduce and relax the mind. Patience is needed. During your daily activity keep observing your breath consciously. Do the above meditation daily to feel relaxed. Positive affirmations for 510 minutes before sleep also gives quick relief. Best wishes. Shyaaam Sir. Counsellor.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"This is so frustrating ,it was my first time to be so stressed ugh, i have 5 big homeworks that only have a 1 week submission",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Salma Keddah same I swear schools want us to turn into psycho,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
My finals are 1 week ahead and I am still studying,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Im stressed about my school. I have to do 12 assignments.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I'm crippled with mental stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"rosiequeen7 and I thought it was only me who is currently stressing, don't worry man, everything would get better for you and everyone hereincluding me...",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Knowing that you are among 4.3k people will release your stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Too much stressnobody understand the pain of a student,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Im crying right now from all the stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Me I am in stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Im so stressed about my exams that I couldnt even enjoy my birthday last week,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Here in 2025, this video was released when I was in 2nd grade but now as a year 7 student stress is taking over me and it's horrible.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"JamJam1200 don't worry bro, I'm sure everything will be fine and you have another chance even if you fail your exam. You're important and I'm proud of you because you're already handling so much, so don't worry about it, you can do it",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Ive realised that having tests and viewing them as a Mortal Kombat opponent has certainly improved my confidence and my comfort with tests and exams,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"This video was amazing for me as a student so thank you Also this is just a suggestion, but can do do a video about medical school vs dental school, thanks!",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
whoever signs up for med school signs up for chronic stress.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Have you been spying on me, Dr. J? I've been so stressed about boards I rescheduled my exams for the second time.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"The other day I was stressing soo much about med school would I get in, am I doing enough to put on my resume, I feel like Im wasting time, etc. I feel like this video was uploaded at the perfect time! I find mindfulness really helpful also. I started meditating and doing yoga because of the COVID crisis, and I feel as if I changed in a good way.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Did you work in college? And what as? If applicable,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Thank you so much I needed this so much as I am in my final year of middle school and I hate online classes.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Thanks for the video! How do you suggest acing a hard class with a strict and mean teacher who gives really hard tests? in high school chemistry,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
6 months of med school and already fraustated,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Feel exactly the same way!!! And I really hate online classes too. They suck... I know I should be grateful for being able to get the material and study at college... but still it sucks.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Frrr sometimes when i think i did good in an exam i keep telling myslefno no no i didn't do good so this doesn't happen,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Great advice, thanks! Im about to start studying for the MCAT and so this will be a great video to watch repeatedly. Lol!",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
I regret not learning proper stress relief habits growing up.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Hello sir pls pls pls replay...how to memories information like characteristics of a phylum or the features of a particular part of brain..pls pls replay....I am confused what study technique should I use for this.pls replay,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"wow, med school insiders, I can't thank you enough.. I was literally taking notes from what u were saying... thanku so much for being there for us students",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
SAME! I'm 1314 and even i've wanted to become a doctor for a really long time. But i'm not from america and i want to go to an ivy league college. So I'm kinda planning out what extra curriculars i should do and the application requirements and all. I really need some help because i don't exactly know what i should even do in order to apply to an ivy league though. It would be great if someone could help me out too.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Focus on study strategies and time management,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Getting good grades and learning how to study the most efficient way is always beneficial. In your age you shouldnt do it all just to get a doctor these skills are elementary and will help you no matter what you are going to study later in life,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Wait... Managing stress is an option?!,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Thank you. .....it is really important to focus on creating those videos tgat about decreasing stress.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"This is useful information for us. During this lockdown, many people get stressed because some of lost their jobs and some people get frustrated due to change in their daily schedule. So such a video on managing stress is needed to manage the stress for all people as well as students too. Thanks for this piece of information.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Med school inisders really inspired me,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Its like you knew what was currently going on in my life! I needed this vid with work and going to school full time!,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
After binge watching all those videos about productivity and medical life and being motivated from some time I was actually stressing out.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
for the COVID stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Thanks, week 1 of med school boutta start. Youre right on time",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
anyone else stressed here?,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
bullshit in reality youre suffering in school if you search videos like this EDIT APRIL 15 2026 IM HAPPIER AND SOBER NOW DONT WORRY ABOUT ME IM OK LOL,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
xpeaceandluvx but at the end there's someone who go through all this and still not see it as stress So yeah it's our imagination Just not one we can always control,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Linda Lika its hard to be positive sometimes all the shit that happened to me as a student EDIT APRIL 15TH 2026 EVERYONE DONT WORRY IM OK AND 100, DRUG FREE AND ALCOHOL FREE AND DEPRESSION FREE I GRADUATED HIGH SCHOOL AND I AM 23 NOW. IM THRIVING REALLY HARD IN MY LIFE AND HAVE APPLIED THE 12 LAWS OF THE UNIVERSE TO MY LIFE AND IT CHANGED ME FOREVER. IM NOT NEGATIVE ANYMORE IM POSITIVE",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
true but stress leads to imagination of useless stuff . i m stressed .,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"We have houses in our school,since its split into four sections mine is called Seneca its so stressful",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"danurkresnamurti3598 If stress affects your physical health visit a good psychologist. Heal yourself. Your breath is directly related to your mind brain causing negative thoughtsanxietystress. For a relaxed life sit on a chair, back erect, hands on lap with palms upwards, eyes closed, be still and observe your natural incomingoutgoing breath at the entrance of the nostrils for around 510 minutes or more. Be as still as possible. Slowly negative thoughts will reduce and relax the mind. Patience is needed. During your daily activity keep observing your breath consciously. Do the above meditation daily to feel relaxed. Positive affirmations for 510 minutes before sleep also gives quick relief. Best wishes. Shyaaam Sir. Counsellor.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Hard not to love Seneca and Marcus. The stoics were the best at not being stressed,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Hui Hui Good luck with Med School! Your going to do amazing!,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
DrAkashraj Not being rude but Med Schools is not a fraternity,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Yup, just crying everyday and feeling out of control with assignments.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Champitoinwonderland bro, I keep feeling like I want to cry when I'm in the living room with my family but I just hold it in and I always can't sleep till it's 3 AM and also, school with covid19 is so stressful, I hope your doing fine.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Me my school gives way to much work.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Yeah it's 1 in the morning here so you know how stressed i am,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
HELP I HAVE LIKE 9 ASSIGNMENTS DUE BEFORE 1159 PM MIDNIGHT BUT IM ONLY HALFWAY DONE WITH THE FIRST ONE IM GOING TO CRY WHY DO WE NEED SO MANY PRESENTATIONS IN ONE WEEK DJDNNSNSDDJDJ ihatethis,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
krish Na you should check it out our last video we share tips on how to reduce the stress,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Me too, our school gave us too many assignments and also i already been diagnosed stress even before school",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"I am stressed because I am so late for almost everything, covid hitted me hard and I don't know how to start again at school, lol. I'm so stressed.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
micahjezreelsisonlansangan9487 same I failed almost every class and I feel so stressed because of school,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
"Here! Stressed because of assignments, home work.. I'm very worried.",Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Yes Im currently in boarding school its my first day.,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
Yes i'm stressed because i have a test tomorrow and i'm so nervous I wanna cry now,Medium,https://www.youtube.com/watch?v=Bk2-dKH2Ta4
