text,label,source
I feel the same way too. I put too much on my plate and it definitely affects my stress and anxiety level....,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Tim Box - this is such a valuable video.  Suffered from agoraphobia/ panic disorder since 2012. Still battling daily but this gave me hope.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
The chatter of anxiety feels sooooo true and real sometimes. It's as if I was a different person from when I'm calm. It can be extremely confusing and scary.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Everyone feels anxiety. You just have to use it to your advantage.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I wish I was a psychopath so I wouldn’t care so much, people please and become anxious!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I didn’t start experiencing anxiety until after having covid and developed insomnia and then a whole list of symptoms that are anxiety related 🤷‍, I was fine before and wasn’t tripping about having a mild case of covid",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"very useless....I was hoping he gave us some "" techniques""  to answer unknown questions in our mind that causes anxiety or showing us how to make decision when we are in cross read  situation",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"My most common symptom I feel when I start being super anxious is nausea. I get extremely nauseous and almost throw up. The thing is, my worst fear is throwing up so it ends up being a non stop cycle. I’ve tried everything, from medication to acupuncture…. I don’t think non of these are working. I mean medication is good because it makes you think you’re getting better and it stopped, but that’s only for a while. I started being addicted to Xanax to the point I couldn’t leave the house without it and taking it without having any type of anxiety symptoms…. I’m on the 2nd year of college but honestly, this uncontrollable anxiety is taking over my life. I just want to give up from school, social events, leaving the house… I don’t know what to do anymore and I always feel like I’m losing it. I listen to these type of videos everyday to try to help me and it does, but it only does for a while. After like 3 hours my unpleasant thoughts come back and everything starts over. I haven’t given up but it’s really taking control over my life",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I have researched and found out that shrooms
are very helpful, it has really helps to reduce
anxiety and depression. I would love to try
magic mushrooms but I can't easily get some,
Is there any realiable source I can purchase one",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
This made me anxious about being anxious about being anxious,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Just an FYI, if the panics are too much, it could be related to food. For me COMPLETELY stopping caffeine and especailly coffee (NOT even decaf) led to a more balanced life.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Yeah  I had this after covid too.   Now on anxiety meds,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"The phrase""do not be afraid"" is written in the bible 365 times in the Bible 

That's a daily reminder from God to live every day being fearless.



I hope this will help too: 
“When anxiety was great within me, your consolation brought joy to my soul.”
Psalm 94:19

""Casting all your anxieties on him, because he cares for you.""
1 Peter 5:7

“Therefore do not worry about tomorrow, for tomorrow will worry about itself. Each day has enough trouble of its own.”
Matthew 6:34

Ask God for help..

""Do not be anxious about anything, but in everything by prayer and supplication with thanksgiving let your requests be made known to God.""
Philippians 4:6


“Therefore do not worry about tomorrow, for tomorrow will worry about itself. Each day has enough trouble of its own.”
Matthew 6:34



""Say to those who have an anxious heart, 'Be strong; fear not! Behold, your God will come with vengeance, with the recompense of God. He will come and save you.' ""
Isaiah 35:4





""And which of you by being anxious can add a single hour to his span of life?""
-Matthew 6:27",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I am feeling the same way
too, I put too much on my plate and it definitely
affects my stress and anxiety levels. I am also
glad to be part of this community.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"i anxious  for 6 years ,this video  is my hear the best idea",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"i heard a cough mid speech and i felt anxiety in the shoes of the speaker, like i’d be distracted & call it out as a joke",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I think we must practice Vipassana meditation founded By Gautama Buddha to get absolutely rid of Anxiety and Lead calm and peaceful happy life,",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"does anyone struggle with anxiety to the point of throwing up?
ive been struggling with this",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Hey, I know right now you can’t breathe that well, your probably thinking “if anxiety is causing all of this then why do I only feel this way when the symptoms come out of nowhere”. I’ve been there, in fact I’m there right now. I’ve done tests upon tests for my physical health from heart problems to breathing problems to stomach problems, I have taken ambulances multiple times convinced that it was the end. 

I just don’t want it to be true that anxiety is the root of the cause but at the same time I would love to be 100% certain that it is the cause at the same time so that I could stop feeling this way, unfortunately I’ll never 100% know for a fact, and that is probably what causes me the most distress. “What if the tests that they ran missed the root cause” “what if I just think it’s anxiety but it’s actually something physically wrong that could kill me” 

I’m writing this because I want you to know you aren’t the only one. I’m going to take this one day at a time and you should do the same. I’m going to try and stop worrying about the uncontrollable. I will accept feeling uncomfortable and embrace it. I will reassure myself that I have felt this way 1000s of times before and although I may have thought it was the end every single one of those times I always make it through. 

I love you all and we will get through this together",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Anxiety makes people feel broken....so true once you understand anxiety...it important and helps.  One can also shift so that common non life threatening things do not cause anxiety..  So its not the norm.  Because most people do not know how to do subconscious programs to address the source of anxiety...they believe it has to exist.  He forgot 3rd grp people who have learned to self regulate emotions productively thry have no anxiety for non life threatening things....which means common activities or things that are unfamiliar are no longer a threat. It takes just several days to see progress...and freeing self can be done in short period of time.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Thank you for this amazing talk, Tim. I'm currently suffering from Post-Covid anxiety and it's the worst thing I've ever felt. But being kind to myself and accepting it already makes me feel so much better. I'm going to share this video with everyone I know with anxiety.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
i have anxiety because i just fear the anxiety random come to my mind anytime of the day. It makes my stomach butterfy,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
needed to look at this but my anxiety gotten worse since my grandma died last year.. i be thinking like is it going to happen to me or my close relatives next,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I relate so much to this, I went to the hospital the other day because of it. I got tests don’t on me too and they say it’s nothing but anxiety but I don’t feel normal.  Don’t feel like me and it’s scary and I hate it. I just wish to be normal again",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Same, do you sleep well, I developed insomnia after having covid and then anxiety",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I agree, don’t be afraid of anxiety…it’s just an emotion. However, be careful not to take the “thought” that goes along with it at face value, especially if you suffer from OCD or panic disorder. You can’t always believe the narrative the mind plays.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
My anxiety cost me everything,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"everyone who is struggling daily with anxiety, you are not alone. let's try and do our best no longer to suffer from it but embrace it.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I suffer anxiety and work is a big part of the cause, its cost me a marriage and another serious relationship which has made my depression unbearable, my boss says I'm loosing the other and night right in the f.cking head his words not mine",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Every time I do exercise and I think of anxiety I’m afraid that I’m going to get scared and my heart will beat faster than it already is then I fear jmma get a heart attack then boom I’m getting anxiety how can I fix this? Only happens when I don’t think about it,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"On the one hand you admit that anxiety is an issue, but you also say that we should ignore it. You also say that we shouldn't ignore it. I feel like you're not necessarily sure what you want to explain.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"hello, I also itch a lot throughout the day & this is driving me mad, can this be linked to anxiety?",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"@Millerwright123  This video doesn’t really apply to people who have anxiety disorders such as OCD or panic, since the nervous system is unbalanced in such cases. This video is geared more to people without mental health issues.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Does that mean i can't deal with anxiety if i have ocd ?,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"@Hicom310  Yes, anyone can deal with anxiety. Accept the “emotion” and let the body process it. Dismiss the fearful “thought” that came with it…it serves no purpose since it’s nothing but fear.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I just want to stop “remembering” the word anxiety every second! It feels scary to have such a word that causes unwanted feelings on your body on your head all the time!!!!,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
@Its_SHJ have you tried subconscious rewiring to release your anxiety and beliefs that aren’t serving you ? I can help if you want to know more,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I am feeling so much anxiety I need help,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
​ @ShmuelUmansky have you ever heard of somatic release? I believe this can instantly help with your anxiety when used intently. I can help if you'd like to know more,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I never had anxiety till this month its killing me i cant do sh,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I do like this Ted Talk, though I disagree with the speaker that it’s not a disease.  

Chronic anxiety that is all consuming is a disease and one that can be managed if not cured, though flare up’s are possible.

I all disagree that drugs aren’t helpful.  They can be part of the toolbox of solutions.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Join my community where we all help each other to stay accountable. We all help each other to override our anxiety and conquer any self limiting thoughts. With the right support we can all thrive,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I lost my job because of anxiety. You should seek counseling,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"""Anxiety is not an illness, anxiety is an emotion and every emotion is important and every emotion has a purpose"" that hit me hard!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"But sometimes anxiety is only telling you the TRUTH about how bad something truly is! Not some misdirected emotional response. Which you can then approach it with kindness, yes, but your mind knows when kindness and positivity isn't going to solve the PROBLEM. So yes, it's normal. And it means you're reacting appropriately if you care at all about the situation (you care and it bothers you for the problem to persist). And, so, yes, it does mean you're alive. Welcome To Humanity! But how do you solve the problem? When you can't and you know that there's nothing you can do but to react well, THAT causes anxiety. I'm just saying.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Hi everyone, i have 30 minute calm sounds on my channel for anyone who needs anxiety relief and help with depression",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I was  a very anxious child but that one  day my dad said close your eyes and now open it.
See no body here to hang you. Form that on. If I ,m anxious I would say stop it  no body here’s to hang you. 



 you",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"A message to those that come here due to panic attacks or anxiety.

I used to have panic attacks every day. I couldn’t leave the house. 

They ended for me when i learned a teaching from from Mingyur Rinpoche the Buddhist Monk. The secret is to not run. Dont try to make it go away. Trying to escape or avoid panic is the very thing that keeps it alive. Meditation and relaxation videos like these are  great BUT, if you are using it in order to escape panic or anxiety then it will simply keep it alive in the long term. The way out is to truly accept how you feel in the moment, allow your thoughts, allow the sensations and recognise that it is uncomfortable but not dangerous. At first your mind will tell you you can’t, but it is a lie, then you will try to accept only to attempt to make them go away, which also does not work as it isnt really acceptance. Then finally all you have left is to truly accept it. And If you can learn to truly accept then you will be free. The first stage is you will no longer be afraid of it. Then the symptoms will fade until they disappear completely. It works, and it works for everyone I promise! Sincerely hope you conquer them too.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Now 18min Later i feel a lot less anxious,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"So my mind feels calm, but my chest is tight and I'm short of breath,  I feel anxiety physically even when my mind feels calm. How do I take control of the physical symptoms",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
This is a life changing perspective on anxiety. Wow! Thank you!,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Stop psychiatric drugs and eventually you’ll overcome anxiety, and be social",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I can’t even listen to this properly cuz I’m too anxious right now. Goddd I hate this,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I'm not being shortsighted. I'm just saying. So this one doesn't work for me. Only SOLUTIONS solve my anxiety, Even if I know it's going to be hard. I can deal with duration. I can't deal with having no answers or steps to take about something that needs a solution Right Away or else major threat is to follow. And I'm talking MAJOR. These are not social situations or ""merely"" stressful tasks. These are truly life or suffer situations.

But if this helped others, as I know it will and already has, then I am So GLAD! Whatever soothes it and whatever helps you, I'm happy that you have something to take and use to change things and deal with life with. We're all different. :) Happy Listening, Everybody!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"My crew is shouting in Japanese. I don't speak Japanese.
They always start a mutiny for no reason. Sometimes I identify the cause, I overcome it (I finish the task,), but anxiety remains. Other times there is nothing wrong, but anxiety just pops up.
I am sea sick",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
The physical effects of my anxiety are the absolute worst. Having horrible digestive issues now that just happened to spring up when my anxiety started. Now my anxiety is worse about the symptoms and just spiral,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Anxious in school rn watching this,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"It’s not just the panic attack, it’s the come down afterwards, it can take hours. Anyone else have this?",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Thanks Tim Box, I was having a panic attack full on crying trouble breathing etc and stumbled across your video, it truly brought me down and out of it, you have a great way of explaining things and the bit of humor helped too. Have now sent this on to my sister I law also who has had recent issues",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I get so far in tackling and overcoming anxiety and reach milestones…and then one small thing occurs, it triggers, and then I spiral into weeks of feeling that gut-wrench. Not fun. At all.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I feel anxious about my job, I can't stop thinking about it even at weekends. All I want to do now is just sleep, at least during sleep I won't feel anxious anymore, sometime I wishes I could just sleep forever",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
After this video I feel really lot less anxious. Thank you !,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I... I can't imagine how much this has helped me. It's just what I needed. I've been suffering from anxiety, resulting to self destructing negative thoughts. But this helped me understand my anxiety, why it's happening and how to think of it in a positive way... And I hope everyone can deal with their problems in life too.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Please know that Anxiety is on a spectrum and there are people with Anxiety disorders. Yes Anxiety is an emotion that is normal and we are meant to have some level  of Anxiety but for some people the Anxiety has created a disregulation of your autonomic nervous system.
He is not wrong in what he is saying just shouldn't encapsulate all of Anxiety suffers in the same box...
Everyone's journey is different and although those with disorders are statistically very smaller than what we think I would hope that anyone suffering would have a conversation with a trained professional to ascertain the best approach.
And that practitiomers realize that all Anxiety is not a disorder that needs to be vanquished. 
I agree acceptance is best but as I have CPTSD and suffer an extreme panic disorder, Anxiety is very different for me.

The key is to explore your Anxiety and meet it where it is, get some support, learn tools of which medication can help but is not the answer.

There no quick fix or easy answer to anything in life, be prepared to journey with your Anxiety.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I loved this, it was an extraordinary perspective that helped me a great deal. It ""sounds"" right and I hope to grow from it. 

My  dilemma is what to do with being anxious and I don't know why. Its just comes out of nowhere and I find myself worried that ""I'm anxious and I shouldn't be."" which makes me more anxious. My my brain is telling me ""you need to worry, but I'm not saying WHY!""..",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I’ve been struggling so bad with anxiety, I’ve been struggling to cope. But just know if you are too an reading this. You have control, you are the captain. When anxiety hits you with symptoms remind yourself that they aren’t real. That alarm system is ringing but there is no threat. Anxiety about anxiety is like a snake trying to get bigger by eating it’s tail. It’s not real. You got this, we got this. Anxiety will try its hardest to take control. Take back that control. It will do anything to grow and get bigger, Recognise it’s manipulation and cunning ways. Look it in the face, and tell it it does not serve you. Anything that doesn’t serve you is not welcome in your life. You got this. We got this x",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"What an excellent talk, I loved the analogy of the crew. Anxiety - have a listen it is here to help. How powerful is that?! Wow.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"A the moment I'm feeling peaceful, and I pray for peace for all of you. What helps me most are exercise (for me, my favorite is yard work), fresh air, eating a healthy meal even if I have to choke it down through nausea, and talking to people. Doesn't have to be anything specific, just talking, small talk is fine. If small talk seems pointless, try talking to an elderly person or a child. They love any form of attention and most are happy to small talk. When I was getting divorced many years ago and my kids were with their dad, I was overwhelmed with anxiety and loneliness. I decided I was sick of it, and walked to the nearest assisted living home and asked if anyone there might need a little company. A caretaker took me to a lady's room, where we talked and she said many things over and over again. The caretaker brought us cookies. It didn't take long to stop feeling anxious after taking that bold, unexpected step. I'm not sure where the idea to do it came from, but it helped tremendously.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Had an anxiety/panic attack that lasted three days and nights that was also probably a psychotic break and landed me an extended stay at a mental health rehabilitation clinic. It was my first. That was a year ago, and it’s no longer a struggle. Please stick with the work, you’re worth it, and it absolutely can always get better for you.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I’m crying watching this bc I’m not alone,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"i need thisssss bc i have just done an ielts test(i do it myself) but i didn't get the score i desire, and i felt anxious about my real ielts test. I'd say this video help me out a lot, i changed my mindset about anxiety which i detested so much.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I had a very difficult situation. All they want to do is give me pills to stop anxiety,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I WAS LISTENING TO THIS WHILE I WAS GOING THROUGH ANXIETY. THIS HELPED ME TO CALM DOWN. I AM GRATEFUL THIS VIDEO EXISTS.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Being an anxious person, i have seen hundreds of videos about anxiety & this is the best one i must say. I cried while watching it & i wish all of other people who are suffering from anxiety would watch this and apply this in their life...",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I stopped going to school because of lack of financial funds. 4 years later, I decided to go back. Every night, I am always anxious about going to school, anxious about socializing with my classmates (because im 5 years older than them), anxious about the changes that is going to happen in 4 years (because it is a very long time). This video is right. The first action that is going in my mind is to go back in my comfort zone and not face the challenges that I need to face. When in fact, I need to finish this challenge because this is the only way my anxiety about it will go away.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I’ll always remember the first time I had a severe panic attack and how real and physical it felt. I ended up going to the hospital by ambulance because I honestly thought I was having a heart attack, I couldn’t breath my heart was pumping out of my chest etc. anyway when I got to the hospital and was seen by a doctor, she said “I think you’ve had a panic attack” I just remember feeling pissed off like she wasn’t taking my symptoms seriously, I thought she was saying it was all in my mind. I didn’t realise then that they can feel so physical and so real and when it’s happening it’s like your body is about to die!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I am definitely someone who gets anxious about being anxious. I will Think to myself is that situation going to be the same as last time where I  got anxious and felt very on edge so I always avoid any think that makes me anxious. most of my anxiety is me thinking about when I’m going to get anxious next.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"@Ik_Aisha  I am on Zoloft and a bridge drug called Buspar, and I also am going to therapy with a therapist who specializes in anxiety disorders. These things combined with making changes around the things in my life that trigger my anxiety are what helped the most to get it under control. I still experience anxiety but I am able to keep it down to a reasonable level of discomfort that doesn’t last long.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"It's' amazing that you've summoned the COURAGE to go back to school after 4 years . Many just gave up , so REWARD yourself for this tough decision and DO NOT self identify with the anxiety. It's just an emotion and YOU'RE the AWARENESS/observer therefore you are in full control , treat yourself kindly.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
That’s the same thing with me I get anxious then stress out making it get worse,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Keep educating yourself. You are strong! Anxiety isn’t something to be scared of it’s something that’s natural. Acceptance is key,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I've been getting alot of anxiety attack in the last 2 months. Recently a panic attack while driving. Thank god hospital was nearby, I drove and sit at the emergency parking lot. But anxious n dizziness + fatigue is becoming everyday thing. I'm tired",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I loved this, it actually made me think about anxiety in ways I hadn’t before. Thanks!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I just have a doubt how some people recover soon and some others don't recover easily.. pls don't reply saying everybody is unique.. I feel they are not able to put the solutions into actions. Am I right? 
I'm having anxiety issues for more than 2  years now and can't bear the pressure. Feel like giving up. All the comments here give me mixed feelings.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Anxiety is both an emotion and a disorder. Anxiety is different for everyone. I have an anxiety disorder that makes me feel anxious regardless of what is going on, and what i am thinking. No one thinks up anxiety, anxiety is a feeling.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Not that simple at all. It's a genuine effort and likely works on more simple or modest cases. But anxiety  can be the result of staggering childhood or long term abuses and is not going away so easily at all.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Who was that laughing at 0:18 he said he was anxious and someone laughed feeling anxious is not nice at all
as a anxiety sufferer myself for more than 10 years i can tell you the worst thing in this entire world is ANXIETY there is 
nothing that is more frightning than ANXIETY hands down so when i hear people say oh you will be ok its all in your head
or they dont take it serious it hurts SO be kind to others with anxiety it is wildy hard!!!!!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I see what he is saying and does a good job explaining but he leaves out panic attacks which make you feel like you are literally dying. GAD is terrible but manageable.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
This seems like ACT.. I practice Radical Acceptance to accept my abandonment anxiety issues. It helps me with this painful break up,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"This guy is wrong saying anxiety is just an emotion. It is a very stealthy and powerful effect on the mind. To say anxiety is a  useful part of the human makeup is ridiculous. Anxiety for me has been a long undiagnosed 
undermining driver of my life.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"When u accept anxiety you will gain the real so called “freedom “ because you no long creat a war within you. Being anxious is like when you are happy. They are the same thing, don’t think they are different and only chase one.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Anxiety has been ruling my life for the past four or five years and I’ve barely began to take the reigns back… it’s been a journey and I really needed this video. Anxiety can be so crippling at times and nobody really understands, some people will say “oh yeah, I get it. I get anxious too sometimes” but no it’s completely crippling to where all I can do sometimes is lay on the floor w a blanket and pray for it to pass … anxiety is real but it’s not a disease , it’s an emotion and I’m going to try harder not to fight it , to listen to my crew .",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"The Cures For Cancers Anxiety is built into all species Earthlings predators, prey from the smallest among Us fungus to the humongous blue whales ...working perfectly miraculously effortlessly precisely invisibly no failures no errors no mistakes you can thank Mother Nature your mother your grandmother God almighty creator of the universe and you! so SELF MASTERY and become your own medical doctor, Primary Care provider, nutritionist, herbalist, psychiatrist, physical therapist, acupuncturist, is easy 123!
1. pure truth.
2. Grandma's helping Healing Hands home cooking delivering babies at home.
3. understanding purpose.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Very good, I needed to hear this been fighting panic attacks for over 50 years and I felt a bit more comfy from this video. Thank You",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"ANXIOUS?? About what??? ANXIETY???!! 

AHHHHHHHHHHH",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I feel anxious all the time,  mono phobic. Being Alone, going anywhere alone. He's right I do whatever it takes to not feel that way. Sometimes we have no choice but to be in a moment when we don't wanna be.  Feeling this way sucks! ( It's easier said than done!)",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
thank you I had I an anxiety attack last night and I felt like I wasn't real and I'm overthinking everything its happing right now too thanks so much.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Can anxiousness start at any point in life? In the past several months I sometimes get what I think might be anxious and I get physical symptoms that make me think I'm having some sort of medical issue.  Is it a tumor?  Cancer?  Heart attack? Stroke?  That then makes me more anxious I think.  I feel like I'm killing my body/health because of this.  That somehow I'm making those things come true because of the stress.  And THAT makes me anxious because I have a daughter and wife and think about ""what ifs"" if I kick the bucket.  I feel for anyone who has lived with what I'm dealing with for more than a few months.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I felt anxious watching this.,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
My anxiety is killing me now and i watched this video and i didn't feel any better but i understand my self better whenever i sleep i woke up in the middle of the tonight and my mind was killing me all the time don't worry we will get better and the things we are  worrying right now isn't killing us it's just an emotions,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Anxiety is not just an emotion. Anxiety is a chemical reaction in your body. Some people’s bodies have that chemical reaction more strongly than others and more frequently. I wish people would stop saying that mental illness is not a real thing. Emotions can be a medical thing just as much as physical health is…,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I got into a fight yesterday and I’m a bit scared and anxious, I also can’t breathe normally, but this video changed this. I’m a bit scared of what might happen but I’m proud of myself (:

I hope you all have a great day!",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"Eyerybody!! If you liked this guy you should Check out his YouTube channel, Tim Box: Mind Coach. I use his content to help manage and understand my anxiety and have been making great strides in my anxiety levels thanks to him.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Drinking game - Take a sip every time he says “Anxiety”,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"When I'm anxious. I get nauseous, sometimes it leads to actually throwing up. It started with just annoying to now making my life harder than it have to be. Why cant i just be normal like everybody else.",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
i feel like it's just not fair that i deal with so much anxiety on a daily basis for no reason at all i just want to feel normal & happy,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Has anyone ever tried hypnotism or hypnotherapy for anxiety?,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
The best remedies for anxiety is Jesus Christ,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
I been having so much meltdowns bc of a silly reason I lost alot of online friends over 500 and being very anxious and just having a  big meltdown crying in the bathroom and having it harder to breath then I asked my online friends on discord and snap to give me tips and like I realized that I have changed alot bc I haven't done this before I just cry all the time I dont what to do I been so anxious and login to roblox and tell all my friends to add me on snap like it's crazy I didnt rlly care before now when I lost my friend then I had my anxiety at the first time idk why I'm still in a young age to not have anxiety.i just am so anxious to use my phone everyday like addicted and being so anxious to go to roblox and tell my friends all that I just want to be free of anxiety,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
Now little tasks are hard because I’m scared I will have a panic attack,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"I thought I was alone in being anxious about my anxiety. It just makes everything harder, I’m getting anxious about my health and see myself having a ruined life. I find this aspect of anxiety the hardest, because this overall anxiety feeling is hard to understand. However, I realise that I’m the captain of my ship and now I will start to treat my crew with trust and love. Guys, if we are watching this video, we are alive and bothered about our mental health which is great! We are not ill, we are simply alive and we’ll have hard but super great lives! Love  y’all",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
“Anxiety is not an illness it’s an emotion”!! I’ve never heard that and when you’ve lived it your entire life (48 yrs) and never once heard that. No meds until the last 5 years. I’m not suicidal by any means but death would be easier!,High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
"This Ted talk has changed the way I completely feel about myself,I have a completely new perspective of anxiety now thanks 🤠",High,https://www.youtube.com/watch?v=ZidGozDhOjg&t=480s
